1ffk-ba1.pdb,1.3235e+06,67.85
1fnt-ba1.pdb,1.0033e+06,80.31
1gq2-ba1.pdb,253690,44.56
1gq2-ba2.pdb,253810,44.53
1gq2-ba3.pdb,253840,44.55
1gq2-ba4.pdb,254190,44.51
1hto-ba1.pdb,648130,55.17
1hto-ba2.pdb,648130,55.17
1htq-ba1.pdb,648130,55.26
1htq-ba2.pdb,648130,55.26
1ir2-ba1.pdb,548830,46.95
1ir2-ba2.pdb,548890,46.96
1jj2-ba1.pdb,1.3491e+06,68.59
1k73-ba1.pdb,1.3494e+06,68.58
1k8a-ba1.pdb,1.35e+06,68.54
1k9m-ba1.pdb,1.3501e+06,68.56
1kc8-ba1.pdb,1.35e+06,68.57
1kd1-ba1.pdb,1.35e+06,68.55
1kqs-ba1.pdb,1.3516e+06,68.55
1m1k-ba1.pdb,1.3499e+06,68.59
1m8q-ba1.pdb,1.0939e+06,0
1m90-ba1.pdb,1.3507e+06,68.57
1ml5-ba1.pdb,737850,86.42
1mvw-ba1.pdb,1.3511e+06,0
1n8r-ba1.pdb,1.3496e+06,68.6
1nji-ba1.pdb,1.3494e+06,68.54
1nkw-ba1.pdb,1.3142e+06,68.66
1nwx-ba1.pdb,1.315e+06,68.65
1nwy-ba1.pdb,1.3157e+06,68.65
1o18-ba1.pdb,1.319e+06,0
1o19-ba1.pdb,1.3511e+06,0
1o1a-ba1.pdb,1.3511e+06,0
1o1b-ba1.pdb,1.0939e+06,0
1o1c-ba1.pdb,1.2225e+06,0
1o1d-ba1.pdb,1.3511e+06,0
1o1e-ba1.pdb,1.3511e+06,0
1o1f-ba1.pdb,1.0939e+06,0
1o1g-ba1.pdb,1.3511e+06,0
1q7y-ba1.pdb,1.3505e+06,68.45
1q81-ba1.pdb,1.3503e+06,68.59
1q82-ba1.pdb,1.3503e+06,68.58
1q86-ba1.pdb,1.3512e+06,68.57
1qvf-ba1.pdb,1.3531e+06,68.55
1qvg-ba1.pdb,1.3517e+06,68.49
1s72-ba1.pdb,1.3572e+06,68.91
1sm1-ba1.pdb,1.3159e+06,68.75
1tzn-ba1.pdb,571870,60.65
1tzn-ba2.pdb,571870,60.71
1tzn-ba3.pdb,1.1437e+06,91.84
1tzn-ba4.pdb,1.1437e+06,79.04
1tzn-ba5.pdb,1.1437e+06,90.14
1vq4-ba1.pdb,1.3592e+06,68.92
1vq5-ba1.pdb,1.3592e+06,68.97
1vq6-ba1.pdb,1.3592e+06,68.86
1vq7-ba1.pdb,1.3592e+06,68.85
1vq8-ba1.pdb,1.3678e+06,68.85
1vq9-ba1.pdb,1.3678e+06,68.82
1vqk-ba1.pdb,1.3674e+06,68.87
1vql-ba1.pdb,1.3685e+06,68.8
1vqm-ba1.pdb,1.3684e+06,68.82
1vqn-ba1.pdb,1.3688e+06,68.86
1vqo-ba1.pdb,1.3675e+06,68.91
1vqp-ba1.pdb,1.3684e+06,68.77
1vvj-ba2.cif,2.1647e+06,83.34
1vy4-ba1.cif,2.2011e+06,82.47
1vy4-ba2.cif,2.1875e+06,82.49
1vy5-ba1.cif,2.201e+06,82.6
1vy5-ba2.cif,2.1876e+06,82.66
1vy6-ba1.cif,2.1486e+06,83.01
1vy6-ba2.cif,2.1384e+06,83.04
1vy7-ba1.cif,2.1526e+06,82.35
1vy7-ba2.cif,2.1396e+06,82.43
1w2b-ba1.pdb,1.3537e+06,68.64
1w63-ba1.pdb,194260,40.05
1w63-ba2.pdb,194260,40.05
1w63-ba3.pdb,194260,40.05
1w63-ba4.pdb,194260,40.05
1w63-ba5.pdb,194260,40.05
1w63-ba6.pdb,194260,40.05
1xbp-ba1.pdb,1.3143e+06,68.7
1xi4-ba1.pdb,2.111e+07,0
1xi5-ba1.pdb,2.1632e+07,0
1y69-ba1.pdb,974710,66.57
1yhq-ba1.pdb,1.3668e+06,68.86
1yi2-ba1.pdb,1.3581e+06,68.91
1yij-ba1.pdb,1.3582e+06,68.89
1yit-ba1.pdb,1.3587e+06,68.83
1yj9-ba1.pdb,1.3574e+06,68.99
1yjn-ba1.pdb,1.3578e+06,68.9
1yjw-ba1.pdb,1.3584e+06,68.85
1z7q-ba1.pdb,1.0544e+06,83.4
2b9v-ba1.pdb,272300,40.21
2b9v-ba2.pdb,272300,40.23
2b9v-ba3.pdb,272300,40.19
2b9v-ba4.pdb,272300,40.21
2cdh-ba1.pdb,1.0908e+06,0
2cse-ba1.pdb,1.0699e+08,0
2fl8-ba1.pdb,676640,0
2fl9-ba1.pdb,676640,0
2fug-ba1.pdb,264170,42.94
2fug-ba2.pdb,264170,42.94
2fug-ba3.pdb,264170,42.94
2fug-ba4.pdb,264170,42.94
2glj-ba1.pdb,613760,51.72
2glj-ba2.pdb,613760,51.72
2gtt-ba1.pdb,1.1008e+06,72.77
2hld-ba1.pdb,353670,44.74
2hld-ba2.pdb,344480,43.9
2hld-ba3.pdb,333620,42.93
2j28-ba1.pdb,1.411e+06,71.73
2ja7-ba1.pdb,456260,50.72
2ja7-ba2.pdb,456260,50.71
2otj-ba1.pdb,1.3578e+06,68.86
2otl-ba1.pdb,1.3574e+06,68.93
2pff-ba1.pdb,2.0296e+06,0
2qa4-ba1.pdb,1.3718e+06,69.79
2qex-ba1.pdb,1.3574e+06,69.67
2rdo-ba1.pdb,583600,82.58
2uv8-ba1.pdb,2.4393e+06,0
2vdc-ba1.pdb,1.2795e+06,74.34
2vkz-ba1.pdb,1.2196e+06,89.29
2w49-ba1.pdb,989460,0
2w4u-ba1.pdb,986800,0
2xwj-ba1.pdb,253250,46.2
2xwj-ba2.pdb,253290,46.37
2xwj-ba3.pdb,253180,46.19
2xwj-ba4.pdb,253390,46.36
2y26-ba1.pdb,3.3644e+06,0
2ybb-ba1.pdb,1.0061e+06,96.08
2zjp-ba1.pdb,1.274e+06,68.07
